Date Time,Open,High,Low,Close,Volume,Adj Close
19/01/2017,24.0,24.3,24.0,24.3,21,24.3
20/01/2017,24.0,24.3,24.0,24.3,25,24.3
23/01/2017,24.3,24.3,24.3,24.3,44,24.3
24/01/2017,0.0,0.0,0.0,0.0,0,0.0
25/01/2017,0.0,0.0,0.0,0.0,0,0.0
26/01/2017,24.0,24.0,24.0,24.0,15,24.0
27/01/2017,23.99,24.0,23.99,24.0,15,24.0
30/01/2017,0.0,0.0,0.0,0.0,0,0.0
31/01/2017,0.0,0.0,0.0,0.0,0,0.0
01/02/2017,0.0,0.0,0.0,0.0,0,0.0
02/02/2017,0.0,0.0,0.0,0.0,0,0.0
03/02/2017,24.0,24.0,24.0,24.0,88,24.0
06/02/2017,24.0,24.0,23.28,23.98,121,23.98
07/02/2017,23.27,23.5,22.85,23.5,560,23.5
08/02/2017,0.0,0.0,0.0,0.0,0,0.0
09/02/2017,0.0,0.0,0.0,0.0,0,0.0
10/02/2017,0.0,0.0,0.0,0.0,0,0.0
13/02/2017,0.0,0.0,0.0,0.0,0,0.0
14/02/2017,0.0,0.0,0.0,0.0,0,0.0
15/02/2017,0.0,0.0,0.0,0.0,0,0.0
16/02/2017,0.0,0.0,0.0,0.0,0,0.0
17/02/2017,23.39,23.39,23.39,23.39,2,23.39
20/02/2017,0.0,0.0,0.0,0.0,0,0.0
21/02/2017,0.0,0.0,0.0,0.0,0,0.0
22/02/2017,0.0,0.0,0.0,0.0,0,0.0
23/02/2017,0.0,0.0,0.0,0.0,0,0.0
24/02/2017,22.8,22.8,22.8,22.8,150,22.8
27/02/2017,22.8,23.29,22.8,23.29,707,23.29
28/02/2017,22.85,23.39,22.82,23.39,4250,23.39
01/03/2017,23.5,23.5,23.05,23.5,745,23.5
02/03/2017,0.0,0.0,0.0,0.0,0,0.0
03/03/2017,23.05,23.05,23.05,23.05,300,23.05
06/03/2017,23.5,23.5,23.0,23.0,1270,23.0
07/03/2017,23.0,23.0,23.0,23.0,100,23.0
08/03/2017,23.0,23.0,23.0,23.0,775,23.0
09/03/2017,22.51,23.49,22.5,23.49,363,23.49
10/03/2017,23.0,23.49,22.8,23.49,238,23.49
13/03/2017,23.0,23.0,23.0,23.0,15,23.0
14/03/2017,22.8,23.48,22.8,23.48,912,23.48
15/03/2017,22.8,23.5,22.8,23.48,6170,23.48
16/03/2017,0.0,0.0,0.0,0.0,0,0.0
17/03/2017,23.02,23.48,23.02,23.48,527,23.48
21/03/2017,22.85,23.47,22.8,23.47,767,23.47
22/03/2017,22.81,23.45,22.81,23.45,385,23.45
23/03/2017,22.85,22.85,22.85,22.85,25,22.85
24/03/2017,23.2,23.2,22.85,22.85,601,22.85
27/03/2017,22.86,23.2,22.8,23.2,3378,23.2
28/03/2017,22.8,22.81,22.8,22.8,3480,22.8
29/03/2017,23.2,23.2,23.2,23.2,1,23.2
30/03/2017,23.0,23.0,22.91,23.0,321,23.0
31/03/2017,22.91,23.19,22.9,23.19,56675,23.19
03/04/2017,23.8,23.8,23.78,23.8,1438,23.8
