Date Time,Open,High,Low,Close,Volume,Adj Close
16/02/2017,8.85,8.85,8.85,8.85,240,8.85
17/02/2017,9.1,9.1,8.86,9.05,1213,9.05
20/02/2017,9.3,9.4,9.05,9.05,2258,9.05
21/02/2017,9.3,9.3,9.04,9.04,1281,9.04
22/02/2017,8.9,8.91,8.9,8.91,185,8.91
23/02/2017,9.04,9.04,8.77,8.8,2185,8.8
24/02/2017,9.0,9.0,8.78,8.78,1162,8.78
27/02/2017,8.78,8.78,8.57,8.57,1095,8.57
28/02/2017,8.75,9.01,8.75,9.0,5439,9.0
01/03/2017,8.9,9.0,8.85,9.0,637,9.0
02/03/2017,9.0,9.2,9.0,9.15,4081,9.15
03/03/2017,9.15,9.15,9.0,9.01,3338,9.01
06/03/2017,8.81,9.0,8.81,9.0,341,9.0
07/03/2017,8.8,8.8,8.8,8.8,362,8.8
08/03/2017,8.98,8.98,8.65,8.65,449,8.65
09/03/2017,8.4,8.65,8.4,8.41,5953,8.41
10/03/2017,8.16,8.4,8.16,8.39,528,8.39
13/03/2017,8.37,8.37,8.37,8.37,10,8.37
14/03/2017,0.0,0.0,0.0,0.0,0,0.0
15/03/2017,8.3,8.37,8.3,8.37,2553,8.37
16/03/2017,0.0,0.0,0.0,0.0,0,0.0
17/03/2017,8.2,8.37,8.13,8.37,962,8.37
21/03/2017,8.39,8.39,8.39,8.39,13,8.39
22/03/2017,0.0,0.0,0.0,0.0,0,0.0
23/03/2017,8.29,8.29,8.14,8.14,234,8.14
24/03/2017,8.14,8.3,8.0,8.29,2239,8.29
27/03/2017,8.35,8.35,8.35,8.35,1,8.35
28/03/2017,8.3,8.35,8.3,8.3,4502,8.3
29/03/2017,0.0,0.0,0.0,0.0,0,0.0
30/03/2017,0.0,0.0,0.0,0.0,0,0.0
31/03/2017,0.0,0.0,0.0,0.0,0,0.0
03/04/2017,0.0,0.0,0.0,0.0,0,0.0
04/04/2017,8.3,8.3,8.29,8.29,373,8.29
05/04/2017,0.0,0.0,0.0,0.0,0,0.0
06/04/2017,0.0,0.0,0.0,0.0,0,0.0
07/04/2017,0.0,0.0,0.0,0.0,0,0.0
10/04/2017,8.05,8.2,8.05,8.2,101,8.2
11/04/2017,8.0,8.0,8.0,8.0,60,8.0
12/04/2017,8.2,8.2,8.2,8.2,1,8.2
13/04/2017,8.2,8.2,8.0,8.2,202,8.2
14/04/2017,8.01,8.01,8.0,8.0,356,8.0
17/04/2017,8.19,8.19,8.18,8.19,485,8.19
18/04/2017,8.19,8.43,8.18,8.43,4114,8.43
19/04/2017,8.35,8.35,8.35,8.35,4,8.35
20/04/2017,8.43,8.5,8.42,8.42,960,8.42
21/04/2017,8.36,8.41,8.35,8.4,1699,8.4
24/04/2017,8.21,8.39,8.2,8.39,729,8.39
25/04/2017,8.21,8.21,8.21,8.21,790,8.21
26/04/2017,8.42,8.42,8.42,8.42,1,8.42
27/04/2017,8.21,8.21,8.17,8.17,957,8.17
28/04/2017,8.4,8.5,8.25,8.5,8325,8.5
02/05/2017,0.0,0.0,0.0,0.0,0,0.0
03/05/2017,8.26,8.41,8.25,8.41,2102,8.41
04/05/2017,8.16,8.3,8.0,8.29,1296,8.29
05/05/2017,8.1,8.4,8.06,8.4,2287,8.4
08/05/2017,8.15,8.39,8.15,8.39,3541,8.39
09/05/2017,8.15,8.38,8.15,8.38,1105,8.38
10/05/2017,8.35,8.38,8.13,8.38,4732,8.38
11/05/2017,8.38,8.38,8.16,8.3,3130,8.3
12/05/2017,8.1,8.34,8.1,8.34,1000,8.34
15/05/2017,7.97,8.33,7.97,8.33,1322,8.33
16/05/2017,8.33,8.38,8.33,8.38,179,8.38
17/05/2017,0.0,0.0,0.0,0.0,0,0.0
