Date Time,Open,High,Low,Close,Volume,Adj Close
18/07/2016,7.85,7.85,7.75,7.75,3701,7.75
19/07/2016,7.85,7.85,7.75,7.75,3745,7.75
20/07/2016,7.7,7.7,7.7,7.7,56,7.7
21/07/2016,7.7,7.7,7.5,7.5,78231,7.5
22/07/2016,7.31,7.31,7.3,7.3,2406,7.3
26/07/2016,7.79,8.13,7.79,7.9,132901,7.9
27/07/2016,8.13,8.13,7.77,8.0,98488,8.0
28/07/2016,7.95,8.22,7.9,8.22,4108,8.22
29/07/2016,8.2,8.2,8.2,8.2,850,8.2
01/08/2016,8.19,8.19,7.96,8.1,190,8.1
02/08/2016,8.0,8.08,7.95,8.08,8634,8.08
03/08/2016,8.28,8.28,8.04,8.04,4707,8.04
04/08/2016,8.15,8.15,8.15,8.15,4,8.15
05/08/2016,0.0,0.0,0.0,0.0,0,0.0
08/08/2016,8.14,8.14,8.14,8.14,1000,8.14
09/08/2016,8.01,8.01,7.95,7.95,4493,7.95
10/08/2016,7.95,8.1,7.95,8.1,101,8.1
11/08/2016,0.0,0.0,0.0,0.0,0,0.0
12/08/2016,7.95,8.09,7.95,8.09,450,8.09
15/08/2016,8.09,8.09,7.9,7.9,1134,7.9
16/08/2016,8.08,8.08,8.08,8.08,10,8.08
17/08/2016,7.9,7.9,7.85,7.85,695,7.85
18/08/2016,7.85,7.9,7.85,7.9,504,7.9
19/08/2016,7.85,7.85,7.8,7.8,625,7.8
22/08/2016,7.7,7.93,7.65,7.93,2840,7.93
23/08/2016,7.93,7.93,7.93,7.93,880,7.93
24/08/2016,7.91,7.91,7.91,7.91,238,7.91
25/08/2016,7.83,7.83,7.7,7.7,7994,7.7
26/08/2016,7.7,7.71,7.69,7.7,124956,7.7
29/08/2016,7.7,7.7,7.7,7.7,3337,7.7
30/08/2016,7.66,7.66,7.6,7.6,17885,7.6
31/08/2016,7.55,7.55,7.22,7.23,10974,7.23
01/09/2016,7.19,7.19,6.98,7.0,15550,7.0
02/09/2016,6.95,7.1,6.95,7.1,3818,7.1
