Date Time,Open,High,Low,Close,Volume,Adj Close
06/02/2017,39.72,39.9,38.91,39.0,9588,39.0
07/02/2017,39.0,39.0,38.32,38.45,2476,38.45
08/02/2017,38.5,38.79,38.5,38.5,1088,38.5
09/02/2017,38.69,38.69,38.0,38.0,1240,38.0
10/02/2017,38.0,38.45,38.0,38.1,3322,38.1
13/02/2017,38.45,38.45,37.8,38.0,1046,38.0
14/02/2017,38.0,38.0,36.86,36.86,11630,36.86
15/02/2017,36.7,36.7,36.01,36.4,1525,36.4
16/02/2017,36.0,36.4,35.0,35.0,7024,35.0
17/02/2017,34.91,35.6,33.21,34.5,27894,34.5
20/02/2017,34.0,36.4,34.0,36.0,16081,36.0
21/02/2017,36.5,36.5,35.65,36.0,9676,36.0
22/02/2017,36.0,36.0,35.0,35.69,12620,35.69
23/02/2017,35.6,35.6,34.8,34.99,6359,34.99
24/02/2017,35.0,35.0,34.02,34.93,5000,34.93
27/02/2017,35.0,35.88,34.87,35.88,15227,35.88
28/02/2017,35.89,36.6,35.51,36.6,51578,36.6
01/03/2017,37.0,37.0,36.0,36.4,12554,36.4
02/03/2017,36.5,36.5,35.7,36.0,7316,36.0
03/03/2017,36.4,36.4,35.8,36.38,78638,36.38
06/03/2017,35.5,36.5,35.5,36.2,128141,36.2
07/03/2017,36.38,36.85,35.7,35.7,9199,35.7
08/03/2017,35.5,35.69,34.44,34.44,21903,34.44
09/03/2017,34.3,35.32,34.3,35.0,10189,35.0
10/03/2017,35.01,35.67,34.99,35.2,9693,35.2
13/03/2017,35.2,35.6,34.81,35.0,949,35.0
14/03/2017,35.15,35.15,34.9,35.0,3372,35.0
15/03/2017,34.99,34.99,34.5,34.5,1942,34.5
16/03/2017,34.7,34.7,33.8,34.0,35787,34.0
17/03/2017,34.0,34.0,33.0,33.0,7126,33.0
21/03/2017,33.8,33.88,32.82,33.74,14392,33.74
22/03/2017,33.74,34.74,33.74,34.5,9031,34.5
23/03/2017,34.5,34.5,34.0,34.0,3522,34.0
24/03/2017,34.0,34.38,33.53,34.0,4616,34.0
27/03/2017,34.34,35.15,34.0,34.5,2985,34.5
28/03/2017,35.05,35.1,34.81,35.09,3818,35.09
29/03/2017,35.22,35.22,34.81,35.0,2609,35.0
30/03/2017,35.0,35.0,34.55,34.99,1577,34.99
31/03/2017,34.98,35.0,34.51,34.92,2066,34.92
03/04/2017,34.9,34.9,34.6,34.9,3348,34.9
04/04/2017,34.84,34.9,34.78,34.9,25443,34.9
05/04/2017,34.9,34.9,34.22,34.5,2511,34.5
06/04/2017,34.31,35.0,33.73,34.87,8357,34.87
07/04/2017,34.87,34.87,34.0,34.05,8875,34.05
10/04/2017,34.4,34.4,33.83,33.9,10418,33.9
11/04/2017,33.84,34.2,33.8,34.0,2013,34.0
12/04/2017,33.99,34.88,33.99,34.43,7996,34.43
13/04/2017,34.0,34.5,34.0,34.0,1651,34.0
14/04/2017,34.5,34.5,34.37,34.4,1026,34.4
17/04/2017,34.83,34.83,33.83,34.49,2876,34.49
18/04/2017,33.8,33.8,33.2,33.79,2616,33.79
19/04/2017,33.25,33.8,33.24,33.69,2457,33.69
20/04/2017,33.69,34.0,33.5,34.0,3490,34.0
21/04/2017,34.49,34.49,33.46,34.0,4304,34.0
24/04/2017,34.1,34.25,33.51,34.09,6414,34.09
25/04/2017,34.12,34.12,33.71,33.8,1243,33.8
26/04/2017,34.0,34.25,33.8,34.23,9686,34.23
27/04/2017,34.23,34.82,34.0,34.82,8298,34.82
28/04/2017,35.0,35.33,35.0,35.3,9312,35.3
02/05/2017,35.49,35.9,35.3,35.79,14211,35.79
03/05/2017,35.8,36.5,35.56,36.02,14682,36.02
04/05/2017,36.5,36.94,35.7,36.94,8069,36.94
05/05/2017,36.3,36.85,36.0,36.0,2963,36.0
08/05/2017,36.94,36.94,35.84,36.0,7937,36.0
09/05/2017,36.0,36.0,35.6,35.99,1867,35.99
10/05/2017,34.59,35.6,34.59,35.5,7601,35.5
11/05/2017,35.59,36.28,35.59,36.2,7263,36.2
12/05/2017,36.39,36.39,35.6,35.9,2309,35.9
15/05/2017,35.9,36.2,35.5,36.2,7874,36.2
16/05/2017,36.1,36.3,36.09,36.2,709,36.2
17/05/2017,36.21,36.21,36.01,36.01,1667,36.01
18/05/2017,36.01,36.01,35.71,35.9,3300,35.9
19/05/2017,35.99,35.99,35.75,35.9,347,35.9
22/05/2017,35.9,35.99,35.72,35.9,2578,35.9
23/05/2017,35.7,35.9,34.86,35.84,3168,35.84
24/05/2017,35.7,35.7,34.81,35.35,1887,35.35
25/05/2017,35.38,35.7,35.35,35.35,1822,35.35
26/05/2017,35.5,36.0,35.36,35.9,10377,35.9
29/05/2017,35.89,35.89,34.85,35.76,3407,35.76
30/05/2017,35.5,35.5,35.04,35.5,135,35.5
31/05/2017,35.4,35.4,35.39,35.39,3699,35.39
01/06/2017,34.34,35.29,34.02,34.02,219345,34.02
02/06/2017,34.4,35.2,34.4,35.0,8442,35.0
05/06/2017,35.0,35.1,34.5,35.1,2355,35.1
06/06/2017,35.01,35.01,34.7,35.0,1520,35.0
07/06/2017,34.9,35.05,34.71,35.0,5964,35.0
08/06/2017,35.0,35.2,35.0,35.02,9825,35.02
09/06/2017,35.02,35.02,35.02,35.02,2929,35.02
12/06/2017,35.01,35.01,35.0,35.0,262,35.0
13/06/2017,35.0,35.05,34.8,35.0,7250,35.0
14/06/2017,34.62,35.0,34.11,34.12,8933,34.12
15/06/2017,34.11,34.11,33.6,33.6,2187,33.6
16/06/2017,33.6,34.0,33.42,34.0,5145,34.0
19/06/2017,34.45,34.49,33.6,33.98,6889,33.98
20/06/2017,33.5,33.9,33.21,33.5,10009,33.5
21/06/2017,33.9,33.9,33.45,33.88,2639,33.88
22/06/2017,33.89,33.89,33.51,33.55,13113,33.55
23/06/2017,33.5,33.5,33.0,33.4,3970,33.4
28/06/2017,33.35,33.35,32.9,33.3,2053,33.3
29/06/2017,33.29,33.29,33.0,33.0,5305,33.0
30/06/2017,33.25,33.25,32.71,32.75,6068,32.75
03/07/2017,33.0,33.0,32.5,32.5,3942,32.5
04/07/2017,32.44,32.44,31.04,31.06,15054,31.06
05/07/2017,30.9,31.79,30.16,31.79,14709,31.79
06/07/2017,31.79,31.79,30.91,31.0,1946,31.0
07/07/2017,31.0,31.0,30.25,30.25,4002,30.25
10/07/2017,30.23,31.13,30.23,31.13,6393,31.13
11/07/2017,31.57,32.5,31.12,31.5,7733,31.5
12/07/2017,31.51,32.2,31.51,31.63,35528,31.63
13/07/2017,31.72,33.55,31.72,33.25,57932,33.25
14/07/2017,32.6,33.9,32.6,33.61,43834,33.61
17/07/2017,33.9,34.2,33.5,34.1,10415,34.1
18/07/2017,34.1,34.1,33.55,33.55,766,33.55
19/07/2017,33.0,33.55,33.0,33.54,2423,33.54
20/07/2017,33.53,33.98,33.0,33.54,4205,33.54
21/07/2017,33.0,33.4,32.76,33.0,5143,33.0
24/07/2017,31.8,32.7,31.52,31.9,9920,31.9
26/07/2017,31.92,32.86,31.92,32.84,2731,32.84
27/07/2017,32.84,33.0,32.8,33.0,3269,33.0
28/07/2017,33.0,33.0,32.32,32.5,4600,32.5
31/07/2017,32.5,32.89,32.35,32.35,3599,32.35
01/08/2017,32.35,32.35,32.0,32.0,2070,32.0
02/08/2017,32.0,32.45,32.0,32.4,924,32.4
03/08/2017,32.01,32.86,32.01,32.86,3060,32.86
04/08/2017,32.5,32.86,32.13,32.5,4310,32.5
07/08/2017,32.84,32.84,32.04,32.7,2479,32.7
08/08/2017,32.68,32.68,32.05,32.08,433,32.08
09/08/2017,32.5,32.5,31.8,32.09,3433,32.09
10/08/2017,32.42,32.42,31.55,32.41,1300,32.41
11/08/2017,32.58,32.58,31.61,32.39,1795,32.39
14/08/2017,32.4,32.4,31.6,32.38,2561,32.38
15/08/2017,32.37,32.37,31.4,32.25,7368,32.25
16/08/2017,31.5,32.24,31.13,32.09,2702,32.09
17/08/2017,32.08,32.25,31.26,31.7,5577,31.7
18/08/2017,32.11,32.11,31.71,31.99,4076,31.99
21/08/2017,31.7,31.99,31.7,31.99,49,31.99
22/08/2017,31.8,32.01,31.7,31.8,3489,31.8
23/08/2017,31.5,31.9,31.5,31.89,2672,31.89
24/08/2017,31.8,31.9,31.6,31.8,5791,31.8
