Date Time,Open,High,Low,Close,Volume,Adj Close
13/06/2016,11.42,11.42,11.4,11.4,3864,11.4
14/06/2016,11.4,11.55,11.4,11.55,343,11.55
15/06/2016,11.54,11.55,11.54,11.55,550,11.55
16/06/2016,11.55,11.55,11.41,11.41,400,11.41
17/06/2016,11.41,11.41,11.39,11.4,1658,11.4
20/06/2016,11.38,11.38,11.07,11.1,5152,11.1
21/06/2016,11.02,11.02,10.79,11.02,145,11.02
22/06/2016,11.0,11.09,11.0,11.0,883,11.0
23/06/2016,11.0,11.0,11.0,11.0,960,11.0
24/06/2016,10.8,11.0,10.8,11.0,374,11.0
27/06/2016,11.0,11.0,10.67,10.67,1204,10.67
28/06/2016,10.9,10.9,10.6,10.6,1329,10.6
29/06/2016,10.6,10.91,10.6,10.8,421,10.8
30/06/2016,10.94,10.94,10.6,10.94,446,10.94
01/07/2016,10.8,10.8,10.6,10.7,1640,10.7
04/07/2016,10.7,10.7,10.7,10.7,1400,10.7
08/07/2016,10.6,10.7,10.6,10.68,1190,10.68
11/07/2016,10.5,10.7,10.5,10.7,700,10.7
12/07/2016,10.5,10.8,10.5,10.8,2206,10.8
13/07/2016,10.79,11.12,10.7,10.8,6070,10.8
14/07/2016,10.8,11.12,10.8,11.12,4421,11.12
15/07/2016,11.12,11.3,11.12,11.12,1673,11.12
18/07/2016,11.01,11.3,11.01,11.2,616,11.2
19/07/2016,11.2,11.2,11.1,11.1,797,11.1
20/07/2016,11.43,11.43,11.3,11.3,200,11.3
21/07/2016,11.3,11.3,11.3,11.3,1684,11.3
22/07/2016,11.3,11.3,11.0,11.19,1695,11.19
26/07/2016,11.0,11.0,10.86,10.86,684,10.86
27/07/2016,10.79,10.79,10.59,10.59,4268,10.59
28/07/2016,10.75,10.75,10.75,10.75,75,10.75
29/07/2016,10.9,10.9,10.75,10.75,215,10.75
01/08/2016,10.6,10.99,10.6,10.6,360,10.6
02/08/2016,10.6,10.9,10.6,10.9,1711,10.9
03/08/2016,10.8,10.81,10.8,10.8,1419,10.8
04/08/2016,10.8,10.8,10.8,10.8,500,10.8
05/08/2016,10.8,10.8,10.8,10.8,500,10.8
08/08/2016,10.8,10.9,10.8,10.9,1285,10.9
09/08/2016,10.7,10.9,10.7,10.9,1511,10.9
10/08/2016,10.7,10.85,10.7,10.85,1100,10.85
11/08/2016,10.8,10.85,10.53,10.85,1954,10.85
12/08/2016,10.85,10.85,10.85,10.85,434,10.85
15/08/2016,10.84,10.84,10.84,10.84,50,10.84
16/08/2016,10.84,10.84,10.84,10.84,124,10.84
17/08/2016,10.88,10.88,10.7,10.88,136,10.88
18/08/2016,10.9,10.9,10.88,10.9,104,10.9
19/08/2016,10.9,10.9,10.62,10.8,243,10.8
22/08/2016,10.63,10.8,10.5,10.7,2587,10.7
23/08/2016,10.6,10.8,10.6,10.7,506,10.7
24/08/2016,10.7,10.9,10.7,10.9,1746,10.9
25/08/2016,10.61,10.8,10.61,10.8,450,10.8
26/08/2016,10.8,10.8,10.8,10.8,1385,10.8
29/08/2016,10.61,10.9,10.55,10.9,1643,10.9
30/08/2016,10.88,10.9,10.88,10.9,604,10.9
31/08/2016,10.8,10.9,10.8,10.9,300,10.9
01/09/2016,10.6,10.9,10.59,10.9,1655,10.9
02/09/2016,10.6,10.88,10.58,10.88,3398,10.88
05/09/2016,10.56,10.73,10.56,10.68,2058,10.68
06/09/2016,10.5,10.5,10.5,10.5,6750,10.5
07/09/2016,10.66,10.66,10.39,10.39,59,10.39
08/09/2016,10.38,10.38,10.1,10.1,9500,10.1
09/09/2016,10.0,10.09,10.0,10.0,6765,10.0
14/09/2016,10.2,10.2,10.0,10.2,1906,10.2
15/09/2016,10.2,10.2,9.9,10.0,12011,10.0
16/09/2016,10.0,10.0,9.8,9.91,8590,9.91
19/09/2016,9.85,10.0,9.85,9.85,2744,9.85
20/09/2016,9.87,9.87,9.79,9.84,4720,9.84
21/09/2016,9.85,9.85,9.71,9.84,10752,9.84
22/09/2016,9.9,10.1,9.75,10.1,13445,10.1
23/09/2016,9.84,9.84,9.84,9.84,4639,9.84
26/09/2016,10.05,10.05,10.05,10.05,1,10.05
27/09/2016,9.8,9.8,9.8,9.8,2170,9.8
28/09/2016,9.78,9.99,9.78,9.98,628,9.98
29/09/2016,9.82,9.82,9.71,9.71,4424,9.71
30/09/2016,9.9,9.94,9.9,9.94,239,9.94
04/10/2016,9.84,9.84,9.69,9.69,5152,9.69
05/10/2016,9.69,9.8,9.69,9.8,1097,9.8
06/10/2016,9.69,10.0,9.69,9.99,1733,9.99
07/10/2016,9.9,9.99,9.86,9.99,6081,9.99
10/10/2016,9.99,9.99,9.8,9.8,7109,9.8
11/10/2016,9.8,9.8,9.55,9.6,6179,9.6
12/10/2016,9.78,9.78,9.38,9.38,5046,9.38
13/10/2016,9.1,9.1,8.83,9.0,6043,9.0
14/10/2016,8.85,9.15,8.73,9.15,17221,9.15
17/10/2016,9.26,9.42,9.26,9.42,2307,9.42
18/10/2016,9.4,9.4,9.21,9.4,5466,9.4
19/10/2016,9.21,9.42,9.21,9.42,6779,9.42
20/10/2016,9.42,9.5,9.21,9.45,7488,9.45
21/10/2016,9.39,9.42,9.22,9.42,7898,9.42
24/10/2016,9.21,9.39,9.21,9.39,2839,9.39
25/10/2016,9.3,9.6,9.23,9.6,5580,9.6
26/10/2016,9.6,9.88,9.6,9.88,2891,9.88
27/10/2016,9.88,9.99,9.8,9.99,4154,9.99
28/10/2016,9.8,9.99,9.7,9.99,7439,9.99
31/10/2016,9.98,9.99,9.7,9.98,4653,9.98
01/11/2016,9.97,9.97,9.68,9.96,4542,9.96
02/11/2016,9.96,9.96,9.69,9.96,5320,9.96
03/11/2016,9.96,9.96,9.7,9.94,1502,9.94
04/11/2016,9.94,9.94,9.81,9.93,2206,9.93
07/11/2016,9.93,9.93,9.93,9.93,2900,9.93
08/11/2016,9.9,9.98,9.9,9.93,5291,9.93
09/11/2016,9.93,10.07,9.92,10.03,4830,10.03
10/11/2016,10.03,10.05,10.0,10.05,11531,10.05
11/11/2016,10.05,10.09,10.04,10.09,750,10.09
14/11/2016,10.04,10.09,10.0,10.09,2675,10.09
15/11/2016,10.09,10.09,9.9,10.0,3353,10.0
16/11/2016,10.0,10.09,9.81,10.0,3621,10.0
17/11/2016,10.0,10.09,10.0,10.0,1400,10.0
18/11/2016,9.99,10.0,9.82,10.0,2654,10.0
21/11/2016,9.82,10.0,9.81,10.0,3841,10.0
22/11/2016,10.0,10.0,9.81,10.0,2056,10.0
23/11/2016,10.0,10.0,10.0,10.0,1231,10.0
24/11/2016,10.0,10.0,9.98,9.99,3926,9.99
25/11/2016,9.99,10.0,9.9,9.9,4725,9.9
28/11/2016,9.89,9.9,9.81,9.81,5722,9.81
29/11/2016,9.81,9.83,9.74,9.83,4779,9.83
30/11/2016,9.83,9.9,9.8,9.9,2630,9.9
01/12/2016,9.89,9.89,9.69,9.89,4596,9.89
02/12/2016,9.7,9.9,9.6,9.89,1870,9.89
05/12/2016,9.65,9.79,9.65,9.79,2250,9.79
06/12/2016,9.86,9.86,9.7,9.7,1670,9.7
07/12/2016,9.89,9.89,9.6,9.79,2250,9.79
08/12/2016,9.6,9.7,9.5,9.7,3803,9.7
09/12/2016,9.7,9.7,9.5,9.69,5398,9.69
13/12/2016,9.69,9.69,9.69,9.69,500,9.69
14/12/2016,9.5,9.63,9.38,9.5,2504,9.5
15/12/2016,9.5,9.5,9.4,9.4,316,9.4
16/12/2016,9.5,9.55,9.45,9.55,920,9.55
19/12/2016,9.54,9.6,9.54,9.6,3302,9.6
20/12/2016,9.67,9.67,9.67,9.67,50,9.67
21/12/2016,9.5,9.5,9.5,9.5,5360,9.5
22/12/2016,9.59,9.6,9.5,9.6,2105,9.6
23/12/2016,9.6,9.62,9.6,9.62,1479,9.62
26/12/2016,9.65,9.65,9.61,9.62,830,9.62
27/12/2016,9.51,9.62,9.51,9.62,1428,9.62
28/12/2016,9.65,9.65,9.6,9.65,8571,9.65
29/12/2016,9.6,9.79,9.5,9.77,9982,9.77
30/12/2016,9.79,9.79,9.7,9.77,9692,9.77
02/01/2017,9.8,9.8,9.55,9.8,3055,9.8
03/01/2017,9.55,9.55,9.38,9.5,7482,9.5
04/01/2017,9.49,9.5,9.49,9.5,1978,9.5
05/01/2017,9.5,9.5,9.4,9.45,2048,9.45
06/01/2017,9.49,9.5,9.31,9.31,1000,9.31
09/01/2017,9.32,9.5,9.32,9.5,4449,9.5
10/01/2017,9.34,9.5,9.34,9.49,2902,9.49
11/01/2017,9.48,9.48,9.36,9.36,1450,9.36
12/01/2017,9.36,9.47,9.36,9.47,519,9.47
13/01/2017,9.35,9.45,9.35,9.45,390,9.45
16/01/2017,9.19,9.44,9.19,9.42,5087,9.42
17/01/2017,9.19,9.4,9.19,9.38,455,9.38
18/01/2017,9.45,9.45,9.19,9.4,4421,9.4
19/01/2017,9.21,9.34,9.2,9.34,1177,9.34
20/01/2017,9.43,9.43,9.21,9.21,1740,9.21
23/01/2017,9.45,9.45,9.18,9.4,2064,9.4
24/01/2017,9.18,9.4,9.18,9.4,2979,9.4
25/01/2017,9.18,9.4,9.18,9.4,600,9.4
26/01/2017,9.18,9.4,9.18,9.4,356,9.4
27/01/2017,9.2,9.2,9.2,9.2,336,9.2
30/01/2017,9.2,9.2,9.18,9.18,8540,9.18
31/01/2017,9.18,9.2,9.18,9.18,13409,9.18
01/02/2017,9.17,9.17,9.17,9.17,110,9.17
02/02/2017,9.1,9.1,9.1,9.1,5318,9.1
03/02/2017,8.96,8.97,8.96,8.96,455,8.96
06/02/2017,8.95,8.95,8.95,8.95,118,8.95
07/02/2017,8.96,8.96,8.77,8.77,3073,8.77
08/02/2017,8.77,8.8,8.77,8.78,6179,8.78
09/02/2017,8.8,9.0,8.8,9.0,660,9.0
10/02/2017,9.0,9.0,9.0,9.0,800,9.0
13/02/2017,9.0,9.14,9.0,9.05,1444,9.05
14/02/2017,9.05,9.05,8.9,8.9,9325,8.9
15/02/2017,8.9,8.9,8.9,8.9,36,8.9
16/02/2017,8.81,8.81,8.81,8.81,9,8.81
17/02/2017,9.0,9.0,8.81,8.82,72,8.82
20/02/2017,9.0,9.0,8.9,9.0,7546,9.0
21/02/2017,9.0,9.0,9.0,9.0,2549,9.0
22/02/2017,9.0,9.0,8.9,8.9,1428,8.9
23/02/2017,8.87,9.0,8.87,9.0,804,9.0
24/02/2017,8.88,9.0,8.88,9.0,878,9.0
27/02/2017,8.89,9.0,8.89,9.0,484,9.0
28/02/2017,8.9,8.9,8.89,8.89,790,8.89
01/03/2017,8.9,9.0,8.9,9.0,812,9.0
